artist,title,id
"Johnny Logan","Hold Me Now [Karaoke]",""
"Johnny Logan","Hold Me Now [Z Karaoke]",""
"Johnny Logan","What's Another Year [Karaoke]",""
"Johnny Logan","What's Another Year [Z Karaoke]",""
"Johnny Mathis","A Certain Smile",""
"Johnny Mathis","Chances Are [karaoke]",""
"Johnny Mathis","Misty",""
"Johnny Mathis","Misty [karaoke]",""
"Johnny Mathis","Twelfth Of Never [Karaoke]",""
"Johnny Mathis","When A Child Is Born [Karaoke]",""
"Johnny Mathis","When A Child Is Born [Z Karaoke]",""
"Johnny Mathis","When Sunny Gets Blue [Karaoke]",""
"Johnny Mathis","Wonderful Wonderful [karaoke]",""
"Johnny Mathis & Deniece Williams","Too Much, Too Little, Too Late [Z Karaoke]",""
"Johnny Mathis & Williams","Too Much Too Little, Too Late [Karaoke]",""
"Johnny Nash","I Can See Clearly [Karaoke]",""
"Johnny Nash","I Can See Clearly Now [Z Karaoke]",""
"Johnny Otis","Hand Jive [Karaoke]",""
"Johnny Otis Show","Willie & The Hand Jive [Karaoke]",""
"Johnny Paycheck","A 11 [karaoke]",""
"Johnny Paycheck","Friend Lover Wife [Karaoke]",""
"Johnny Paycheck","Take This Job & Shove It [Karaoke]",""
"Johnny Preston","Running Bear [karaoke]",""
"Johnny Preston","Running Bear [Z Karaoke]",""
"Johnny Rivers","Midnight Special [Karaoke]",""
"Johnny Rivers","Mountain Of Love [Karaoke]",""
"Johnny Rivers","Rockin' Pneumonia & The Boogie Woogie Flu [Karaoke]",""
"Johnny Rivers","Secret Agent Man [Karaoke]",""
"Johnny Rodriguez","Just Get Up & Close The Door [Karaoke]",""
"Johnny Tillotson","Poetry In Motion",""
"Johnny Tillotson","Poetry In Motion [Karaoke]",""
"Johnny Tillotson","Poetry In Motion [Z Karaoke]",""
"Johnny Tillotson","Without You [karaoke]",""
"Johnny Van Zant","Brickyard Road [Karaoke]",""
"JohnTravolta","Greased Lightning (Clean Version) [Karaoke]",""
"JohnTravolta","Sandy [Karaoke]",""
"JohnTravolta & Olivia Newton-John","Summer Nights [Karaoke]",""
"JohnTravolta & Olivia Newton-John","We Go Together [Karaoke]",""
"Johny Cash","Away In A Manger [Karaoke]",""
"Johny Cash","Give My Love To Rose [Karaoke]",""
"Johny Cash","Hurt [Karaoke]",""
"Johny Cash & Fiona Apple","Father & Son [Karaoke]",""
"Johny Cash & Trick Pony & Waylon Jennings","Big River [Karaoke]",""
"Jojo","Baby Its You [Karaoke]",""
"JoJo","Leave [Karaoke]",""
"JoJo","Too Little Too Late [Karaoke]",""
"Joker ft William Cartwright","On My Mind [Karaoke]",""
"Jolie & Wanted","Boom [Karaoke]",""
"Jolie & Wanted","I Would [Karaoke]",""
"Jolie & Wanted","Party On The Patio [Karaoke]",""
"Jon B.","Don't Talk [Karaoke]",""
"Jon B.","They Don't Know [Karaoke]",""
"Jon Randall","Cold Coffee Morning [Karaoke]",""
"Jon Randall","She Don't Believe In Fairy Tales [Karaoke]",""
"Jon Secada","Window To My Heart [Karaoke]",""
"Jona Lewie","Stop The Cavalry [Karaoke]",""
"Jona Lewie","Stop The Cavalry [Z Karaoke]",""
"Jonas Blue & Jp Cooper","Perfect Stranger [Z Karaoke]",""
"Jonas Blue & William Singe","Mama [Z Karaoke]",""
"Jonas Blue feat Dakota","Fast Car [Z Karaoke]",""
"Jonas Blue ft Jack & Jack","Rise [Z Karaoke]",""
"Jonas Brothers","When You Look Me In The Eyes [Karaoke]",""
"Joni Mitchell","Help Me [Karaoke]",""
"Jonny Lang","Anything's Possible [Karaoke]",""
"Joose","If Tomorrow Never Comes [Karaoke]",""
"Jordan Knight","Give It To You [Karaoke]",""
"Jordan Knight","I Could Never Take The Place Of Your Man [Karaoke]",""
"Jordeci","Lately [Karaoke]",""
"JORDIN","Sparks & Chris Brown - No A",""
"JORDIN","Sparks - Tatt",""
"Jordin Sparks","Battlefield [Karaoke]",""
"Jordin Sparks","Battlefield [Z Karaoke]",""
"Jordin Sparks","One Step At A Time [Karaoke]",""
"Jordin Sparks","SOS (Let The Music Play) [Z Karaoke]",""
"Jordin Sparks & Chris Brown","No Air [Karaoke]",""
"Jordon Knight","Where Is Your Heart Tonight [Karaoke]",""
"Jose Feliciano","Feliz Navidad [Karaoke]",""
"Josh Gracin","Favorite State Of Mind [Karaoke]",""
"Josh Gracin","I Want To Live [Karaoke]",""
"Josh Gracin","Nothin' To Lose [Karaoke]",""
"Josh Gracin","Stay With Me (Brass Bed) [Karaoke]",""
"Josh Gracin","We Weren't Crazy [Karaoke]",""
"Josh Groban","Si Volvieras A Mi [Karaoke]",""
"Josh Groban","To Where You Are [Karaoke]",""
"Josh Groban","When You Say You Love Me [Karaoke]",""
"Josh Groban","You Raise Me Up [Karaoke]",""
"Josh Groban","You're Still You [Karaoke]",""
"Josh Kelley","Almost Honest [Karaoke]",""
"Josh Kelley","Amazing [Karaoke]",""
"Josh Tompson","Beer On The Table [Karaoke]",""
"Josh Turner","Everything Is Fine [Karaoke]",""
"Josh Turner","I Wouldn't Be A Man [Karaoke]",""
"Josh Turner","Long Black Train [Karaoke]",""
"Josh Turner","What It Ain't [Karaoke]",""
"Josh Turner","Would You Go With Me [Karaoke]",""
"Josh Turner","Your Man [Karaoke]",""
"Josh Turner & Trisha Yearwood","Another Try [Karaoke]",""
"Josh Turner & Trisha Yearwood","Another Try [Karaoke]",""
"Joshua Kadison","Beautiful In My Eyes [Karaoke]",""
"Joshua Kadison","Jessie [Karaoke]",""
"Joshua Kadison","Picture Postcards From L.A. [Karaoke]",""
"Joshua Radin","I'd Rather Be With You [Z Karaoke]",""
"Joss Stone","All The King's Horses [Z Karaoke]",""
"Joss Stone","Chokin' Kind [Z Karaoke]",""
"Joss Stone","Dirty Man [Z Karaoke]",""
"Joss Stone","Don't Cha Wanna Ride [Z Karaoke]",""
"Joss Stone","Fell In Love With A Boy [Z Karaoke]",""
"Joss Stone","For The Love Of You (Parts 1, 2) [Z Karaoke]",""
"Joss Stone","I Had A Dream [Karaoke]",""
"Joss Stone","I've Fallen In Love With You [Z Karaoke]",""
"Joss Stone","Jet Lag [Z Karaoke]",""
"Joss Stone","Right To Be Wrong [Z Karaoke]",""
"Joss Stone","Some Kind Of Wonderful [Z Karaoke]",""
"Joss Stone","Spoiled [Z Karaoke]",""
"Joss Stone","Super Duper Love (Part 1) [Z Karaoke]",""
"Joss Stone","Victim Of A Foolish Heart [Z Karaoke]",""
"Joss Stone","You Had Me [Z Karaoke]",""
"Journey","After The Fall [karaoke]",""
"Journey","Any Way You Want It [karaoke]",""
"Journey","Be Good To Yourself [karaoke]",""
"Journey","Don't Stop Believin' [Karaoke]",""
"Journey","Don't Stop Believin' [Z Karaoke]",""
"Journey","Faithfully [Karaoke]",""
"Journey","Girl Can't Help It [karaoke]",""
"Journey","If He Should Break Your Heart [Karaoke]",""
"Journey","Just The Same Way [karaoke]",""
"Journey","Lights [karaoke]",""
"Journey","Oh Sherrie [karaoke]",""
"Journey","Open Arms [Karaoke]",""
"Journey","Remember Me [Karaoke]",""
"Journey","Separate Ways [karaoke]",""
"Journey","Still They Ride [karaoke]",""
"Journey","Stone In Love [karaoke]",""
"Journey","Suzanne [karaoke]",""
"Journey","Walks Like A Lady [karaoke]",""
"Journey","When You Love A Woman [karaoke]",""
"Joy Williams","Hide [Karaoke]",""
"JP Cooper","September Song [Z Karaoke]",""
"Judas Priest","Breaking The Law [Karaoke]",""
"Judas Priest","Hell Bent For Leather [karaoke]",""
"Judas Priest","Revolution",""
"Judas Priest","Revolution [Karaoke]",""
"Judas Priest","Screaming For Vengeance",""
"Judas Priest","Youve Got Another Thing Comin [Karaoke]",""
"judas priest-breaking the law","",""
"Judds","Girls Night Out [Karaoke]",""
"Judds","Grandpa [Karaoke]",""
"Judds","Had A Dream For The Heart [karaoke]",""
"Judds","Have Mercy [karaoke]",""
"Judds","John Deere Tractor [Karaoke]",""
"Judds","Let Me Tell You About Love [karaoke]",""
"Judds","Love Can Build A Bridge [Karaoke]",""
"Judds","Mama He's Crazy [Karaoke]",""
"Judds","Rockin' With The Rhythm Of The Rain [Karaoke]",""
"Judds","Stuck In Love [Karaoke]",""
"Judds","What Child Is This [Karaoke]",""
"Judds","Why Not Me [Karaoke]",""
"Judds","Young Love [karaoke]",""
"Judge Dread","Big Seven [Karaoke]",""
"Judy Collins","Both Sides Now [Karaoke]",""
"Judy Collins","Send In The Clowns [Karaoke]",""
"Judy Covington","Don't Cry For Me Argentina [Karaoke]",""
"Judy Covington","Don't Cry For Me Argentina [Karaoke]",""
"Judy Garland","Man That Got Away [karaoke]",""
"Judy Garland","Over The Rainbow [Karaoke]",""
"Judy Garland","The Trolley Song",""
"Judy Garland","Trolley Song, The",""
"Judy Garland ","Get Happy",""
"Juelz Santana","Oh Yes (AKA Postman) [Karaoke]",""
"Juelz Santana","There It Go [Karaoke]",""
"Juelz Santana  & Chris Brown","Back To The Crib [Karaoke]",""
"Juice Newton","Angel Of The Morning [Karaoke]",""
"Juice Newton","Break It To Me Gently [Karaoke]",""
"Juice Newton","Love's Been A Little Bit Hard On Me [karaoke]",""
"Juice Newton","Queen Of Hearts",""
"Juice Newton","Queen Of Hearts [karaoke]",""
"Juice Newton","Sweetest Thing [karaoke]",""
"Juice Newton","The Sweetest Thing [Karaoke]",""
"Juice Newton","You Make Me Want To Make You Mine [karaoke]",""
"Julian Lennon","Day After Day [karaoke]",""
"Julian Lennon","Salt Water [Karaoke]",""
"Julian Lennon","Saltwater [Z Karaoke]",""
"Julian Lennon","To Late For Goodbyes [karaoke]",""
"Juliana Hatfield","My Sister [Karaoke]",""
"Julianne Hough","Is That So Wrong [Karaoke]",""
"Julianne Hough","My Hallelujah Song [Karaoke]",""
"Julianne Hough","That Song In My Head [Karaoke]",""
"Julie London","Cry Me A River [Karaoke]",""
"Julie Reeves","It's About Time [Karaoke]",""
"Julie Reeves","Trouble Is A Woman [Karaoke]",""
"Julie Reeves","What I Need [Karaoke]",""
"Julie Roberts","Break Down Here [Karaoke]",""
"Julie Roberts","Chance [Karaoke]",""
"Julie Roberts","Girl Next Door [Karaoke]",""
"Julie Roberts","Men And Mascara [Karaoke]",""
"Julie Roberts","Wake Up Older [Karaoke]",""
"June Cash Carter","Keep On The Sunny Side [Karaoke]",""
"June Lodge & Prince Mohammed","Someone Loves You Honey [Z Karaoke]",""
"Jungle Book","Bare Necessities [Z Karaoke]",""
"Jungle Book","I Wanna Be Like You [Z Karaoke]",""
"Junior Brown","I Hung It Up [Karaoke]",""
"Junior Campbell","Hallelujah Freedom [Z Karaoke]",""
"Junior Murvin","Police & Thieves [Z Karaoke]",""
"Junior Senior","Move Your Feet [karaoke]",""
"Junior Senior","Move Your Feet [Z Karaoke]",""
"Junior Wells","Messin' With The Kid [karaoke]",""
"Just Beiber","Somebody To Love [Karaoke]",""
"Just Got Started Lovin' You","James Otto [Karaoke]",""
"Justice Collective","He Ain't Heavy He's My Brother [Z Karaoke]",""
"JUSTIN","Timberlake & Beyonce - Unti","He End Of Time"
"JUSTIN","Timberlake - Chop","Up"
"Justin Beiber","Baby (With Ludacris Vocal) [Z Karaoke]",""
"Justin Bieber","Baby (Justin Part Only) [Z Karaoke]",""
"Justin Bieber","Boyfriend [Z Karaoke]",""
"Justin Bieber","Chestnuts Roasting On An Open Fire [Karaoke]",""
"Justin Bieber","Company [Z Karaoke]",""
"Justin Bieber","Heartbreaker [Z Karaoke]",""
"Justin Bieber","I'll Show You [Z Karaoke]",""
"Justin Bieber","Love Me [Karaoke]",""
"Justin Bieber","Love Yourself [Z Karaoke]",""
"Justin Bieber","Santa Claus Is Coming To Town [Karaoke]",""
"Justin Bieber","Sorry [Z Karaoke]",""
"Justin Bieber","U Smile [Z Karaoke]",""
"Justin Bieber","What Do You Mean [Z Karaoke]",""
"Justin Bieber & Bloodpop","Friends [Z Karaoke]",""
"Justin Bieber Feat. Ludacris","Baby (Duet Version) [Z Karaoke]",""
"Justin Hayward","Forever Autumn [Karaoke]",""
"Justin Hayward","Forever Autumn [Z Karaoke]",""
"Justin Moore","How I Got To Be This Way [Karaoke]",""
"Justin Moore","Small Town USA [Karaoke]",""
"Justin Timberlake","Can't Stop The Feeling [Z Karaoke]",""
"Justin Timberlake","Cry Me A River [Karaoke]",""
"Justin Timberlake","Like I Love You [Karaoke]",""
"Justin Timberlake","Mirrors [Z Karaoke]",""
"Justin Timberlake","Rock Your Body [karaoke]",""
"Justin Timberlake","Rock Your Body [Z Karaoke]",""
"Justin Timberlake ft Chris Stapleton","Say Something [Z Karaoke]",""
"Juvenile","Back That Thang Up [Karaoke]",""
"Juvenile","Drop That Thang [Karaoke]",""
"Juvenile & Mannie Fresh","In My Life [Karaoke]",""
"Juvenile & Soulja Slim","Slow Motion [Karaoke]",""
"Jxl","A Little Less Conversation [Z Karaoke]",""
"K C & The Sunshine Band","That's The Way I Like It [karaoke]",""
"K Ci & JoJo","All My Life [Karaoke]",""
"K Ci & JoJo","Crazy [Karaoke]",""
"K Ci & JoJo","Tell Me It's Real [Karaoke]",""
"K Ci & JoJo","You Bring Me Up [Karaoke]",""
"K Michelle","How Many Times [Karaoke]",""
"K Michelle","I Just Can't Do This [Karaoke]",""
"K W S","Please Don't Go [Karaoke]",""
"K's Choice","Everything For Free [Karaoke]",""
"K's Choice","Not An Addict [Karaoke]",""
"K.D. Lang","Constant Craving [Karaoke]",""
"K.T. Oslin","Come Next Monday [Karaoke]",""
"K.T. Oslin","This Woman [karaoke]",""
"K.T. Tunstall","Saving My Face [Karaoke]",""
"Kaci Battaglia","Crazy Possessive [Karaoke]",""
"Kaiser Chiefs","Angry Mob [Karaoke]",""
"Kaiser Chiefs","Ruby [Z Karaoke]",""
"Kalapana","Naturally [Karaoke]",""
"Kandi","Don't Think I'm Not [Karaoke]",""
"Kansas","Carry On Wayward Son [Karaoke]",""
"Kansas","Dust In The Wind [Karaoke]",""
"Kansas","Fight Fire With Fire [karaoke]",""
"Kansas","Play The Game Tonight [karaoke]",""
"Kansas","Point Of Know Return [karaoke]",""
"KANYE","West Ft Chris Martin - Hom","Ming"
"Kanye West","Flashing Lights [Karaoke]",""
"Kanye West","Heard 'Em Say [Karaoke]",""
"Kanye West","Heartless [Karaoke]",""
"Kanye West","Jesus Walks [Karaoke]",""
"Kanye West","Love Lockdown [Karaoke]",""
"Kanye West & Chris Martin","Homecoming [Karaoke]",""
"Kanye West & Jamie Foxx","Gold Digger [karaoke]",""
"Karaoke Jingle","10 Minutes Until The Karaoke Starts [Z Karaoke]",""
"Karaoke Jingle","15 Minutes Until The Karaoke Starts [Z Karaoke]",""
"Karaoke Jingle","30 Seconds Until The New Year Countdown Jingle [Z Karaoke]",""
"Karaoke Jingle","5 Minutes Until The Karaoke Starts [Z Karaoke]",""
"Karaoke Jingle","Adios Guten Tag Bonsoir Ciao Goodbye [Z Karaoke]",""
"Karaoke Jingle","Are You Singing That In B Flat Or Very Flat [Z Karaoke]",""
"Karaoke Jingle","Best Wishes On Your Wedding Day [Z Karaoke]",""
"Karaoke Jingle","Brilliant [Z Karaoke]",""
"Karaoke Jingle","Can You Murder Other Songs Too [Z Karaoke]",""
"Karaoke Jingle","Clap You Miserable Bastards [Z Karaoke]",""
"Karaoke Jingle","Competition Starts In 10 Minutes [Z Karaoke]",""
"Karaoke Jingle","Competition Starts In 15 Minutes [Z Karaoke]",""
"Karaoke Jingle","Competition Starts In 5 Minutes [Z Karaoke]",""
"Karaoke Jingle","Cool [Z Karaoke]",""
"Karaoke Jingle","Could You Sing That In English [Z Karaoke]",""
"Karaoke Jingle","Do Not Hassle The Karaoke Host [Z Karaoke]",""
"Karaoke Jingle","Do You Know Any Instrumentals [Z Karaoke]",""
"Karaoke Jingle","Don't Give Up Your Day Job [Z Karaoke]",""
"Karaoke Jingle","Don't Steal The Pens [Z Karaoke]",""
"Karaoke Jingle","Elvis Has Left The Building [Z Karaoke]",""
"Karaoke Jingle","Expect It To Start Raining [Z Karaoke]",""
"Karaoke Jingle","Fucking Hell Its Rough In 'Ere [Z Karaoke]",""
"Karaoke Jingle","Good Night [Z Karaoke]",""
"Karaoke Jingle","Happy 18Th Birthday [Z Karaoke]",""
"Karaoke Jingle","Happy 21St Birthday [Z Karaoke]",""
"Karaoke Jingle","Happy 50Th Birthday [Z Karaoke]",""
"Karaoke Jingle","Happy 70Th Birthday [Z Karaoke]",""
"Karaoke Jingle","Happy Anniversary [Z Karaoke]",""
"Karaoke Jingle","Happy Hogmanay [Z Karaoke]",""
"Karaoke Jingle","Happy Valentines Day [Z Karaoke]",""
"Karaoke Jingle","Have A Safe Journey Home [Z Karaoke]",""
"Karaoke Jingle","I Must Get A Properjob [Z Karaoke]",""
"Karaoke Jingle","In A Rush To Get Your Song On The Karaoke [Z Karaoke]",""
"Karaoke Jingle","It's Happy Hour [Z Karaoke]",""
"Karaoke Jingle","It's Kamikaze Karaoke [Z Karaoke]",""
"Karaoke Jingle","It's Out Of The Hat Karaoke [Z Karaoke]",""
"Karaoke Jingle","It's Time For The Bride And Groom's First Dance [Z Karaoke]",""
"Karaoke Jingle","Let's Hear It For Some Good Singing [Z Karaoke]",""
"Karaoke Jingle","Let's Hear Some Noise [Z Karaoke]",""
"Karaoke Jingle","Let's Heart It For Some Bad Singing [Z Karaoke]",""
"Karaoke Jingle","Merry Christmas [Z Karaoke]",""
"Karaoke Jingle","No Bloody Kids On The Karaoke [Z Karaoke]",""
"Karaoke Jingle","Oh No Not Another Fucking Elvis [Z Karaoke]",""
"Karaoke Jingle","Only One Request At A Time Please [Z Karaoke]",""
"Karaoke Jingle","Please Not Another 'I Will Survive' [Z Karaoke]",""
"Karaoke Jingle","Please Not Another 'Paradise' [Z Karaoke]",""
"Karaoke Jingle","We Are Judging The Competition [Z Karaoke]",""
"Karaoke Jingle","We Are Nearly Full For Request [Z Karaoke]",""
"Karaoke Jingle","We Are Now Full For Requests [Z Karaoke]",""
"Karaoke Jingle","We Can Provide Earplugs On Request [Z Karaoke]",""
"Karaoke Jingle","We Have A Winner [Z Karaoke]",""
"Karaoke Jingle","We Need Volunteers For The Karaoke [Z Karaoke]",""
"Karaoke Jingle","We Only Accept Bribes From Pretty Girls [Z Karaoke]",""
"Karaoke Jingle","Welcome To Our Friday Show [Z Karaoke]",""
"Karaoke Jingle","Welcome To Our Monday Show [Z Karaoke]",""
"Karaoke Jingle","Welcome To Our Saturday Show [Z Karaoke]",""
"Karaoke Jingle","Welcome To Our Sunday Show [Z Karaoke]",""
"Karaoke Jingle","Welcome To Our Thursday Show [Z Karaoke]",""
"Karaoke Jingle","Welcome To Our Tuesday Show [Z Karaoke]",""
"Karaoke Jingle","Welcome To Our Wednesday [Z Karaoke]",""
"Karaoke Jingle","Welcome To The Karaoke Show [Z Karaoke]",""
"Karaoke Jingle","What A Good Do [Z Karaoke]",""
"Karaoke Jingle","What A Pleasure [Z Karaoke]",""
"Karaoke Jingle","Win A Beer Sing Kamikaze [Z Karaoke]",""
"Karaoke Jingle","Win A Beer Sing Our Mystery Song [Z Karaoke]",""
"Karaoke Jingle","You Are The Weakest Link-Goodbye [Z Karaoke]",""
"KaraokeRigmarZoomCollectionA","",""
"KaraokeRigmarZoomCollectionB","",""
"KaraokeRigmarZoomCollectionC","",""
"KaraokeRigmarZoomCollectionD","",""
"KaraokeRigmarZoomCollectionE","",""
"KaraokeRigmarZoomCollectionF","",""
"KaraokeRigmarZoomCollectionG","",""
"KaraokeRigmarZoomCollectionH","",""
"KaraokeRigmarZoomCollectionIJ","",""
"KaraokeRigmarZoomCollectionK","",""
"KaraokeRigmarZoomCollectionL","",""
"KaraokeRigmarZoomCollectionM","",""
"KaraokeRigmarZoomCollectionN","",""
"KaraokeRigmarZoomCollectionO","",""
"KaraokeRigmarZoomCollectionQR","",""
"Karen Young","Nobody's Child [Z Karaoke]",""
"Karina","16 @ War [Karaoke]",""
"Karli Whetstone","I'm Having A Good Day [Karaoke]",""
"Kasabian","Where Did All The Love Go [Karaoke]",""
"KASEY","Chambers & Shane Nicholson - Rat","N' Bones"
"Kasey Chambers","Bluebird [Karaoke]",""
"Kasey Chambers","Not Pretty Enough [Karaoke]",""
"Kasey Chambers","Runaway Train [Karaoke]",""
"Kate & Kacey","Dreaming Love [Karaoke]",""
"Kate Bush"," Wuthering Heights",""
"Kate Bush","Running Up That Hill [karaoke]",""
"Kate Bush","Wuthering Heights [Z Karaoke]",""
"Kate Voegele","99 Times [Karaoke]",""
"Katharine McPhee","Somewhere Over The Rainbow [Karaoke]",""
"Katherine McPhee","My Destiny [Karaoke]",""
"Kathy Mattea","455 Rocket [Karaoke]",""
"Kathy Mattea","BFD [Karaoke]",""
"Kathy Mattea","Eighteen Wheels & A Dozen Roses [Karaoke]",""
"Kathy Mattea","I'm On Your Side [Karaoke]",""
"Kathy Mattea","Lonesome Standard Time [karaoke]",""
"Kathy Mattea","Maybe She's Human [Karaoke]",""
"Kathy Mattea","Patiently Waiting [Karaoke]",""
"Kathy Mattea","Trouble With Angels [Karaoke]",""
"Kathy Mattea","Walk The Way The Wind Blows [karaoke]",""
"Kathy Mattea","Walking Away A Winner [Karaoke]",""
"Kathy Troccoli","Everything Changes [Karaoke]",""
"Kathy Young & The Innocents","A Thousand Stars [karaoke]",""
"Katie Armiger","Best Song Ever [Karaoke]",""
"Katie Armiger","Leaving Home [Karaoke]",""
"Katie Melua","Closest Thing To Crazy [Z Karaoke]",""
"Katie Melua","Crawling Up A Hill [Z Karaoke]",""
"Katie Melua","Just Like Heaven [Karaoke]",""
"Katrina & The Waves","Love Shine A Light [Karaoke]",""
"Katrina & The Waves","Love Shine A Light [Z Karaoke]",""
"Katrina & The Waves","Walking On Sunshine [Karaoke]",""
"Katrina & The Waves","Walking On Sunshine [Z Karaoke]",""
"Katrina Elam","I Want A Cowboy [Karaoke]",""
"Katrina Elam","Love Is [Karaoke]",""
"Katrina Elam","No End In Sight [Karaoke]",""
"Katy B","Still [Z Karaoke]",""
"Katy Perry","California Gurls (Female Solo) [Z Karaoke]",""
"Katy Perry","California Gurls [Karaoke]",""
"Katy Perry","Dark Horse",""
"Katy Perry","Firework [Z Karaoke]",""
"Katy Perry","Hot N Cold [Karaoke]",""
"Katy Perry","Hot N Cold [Z Karaoke]",""
"Katy Perry","I Kissed A Girl [Karaoke]",""
"Katy Perry","I Kissed A Girl [Z Karaoke]",""
"Katy Perry","Last Friday Night (T.G.I.F.) [Z Karaoke]",""
